Device_ID,Timestamp,RSRP_dBm,RSRQ_dB,SINR_dB,CPU_Usage_Percent,Available_CPU_Percent,Max_CPU_Frequency_MHz,CPU_Temperature_C,Used_Memory_GB,Total_Memory_GB,Memory_Usage_Percent,Available_Memory_Percent,Available_Memory_GB,Used_Storage_GB,Total_Storage_GB,Storage_Usage_Percent,Available_Storage_Percent,Available_Storage_GB,Active_Tasks
orange_pi_A,2025-06-25T11:09:46Z,-112.5,-7.3,21.3,27,73,1892.9,65.3,1.74,4,43.5,56.5,2.26,12.29,32,38.4,61.6,19.71,105
orange_pi_A,2025-06-25T11:10:16Z,-90,-8.1,3.1,65.2,34.8,1846.5,78.5,1.21,4,30.2,69.8,2.79,7.05,32,22,78,24.95,118
orange_pi_A,2025-06-25T11:10:46Z,-108.1,-13.2,20.1,86.3,13.7,2099.8,54.6,2.71,4,67.8,32.2,1.29,6.46,32,20.2,79.8,25.54,105
orange_pi_A,2025-06-25T11:11:16Z,-98.8,-13.6,22.6,27.6,72.4,2145.6,59.2,1.53,4,38.2,61.8,2.47,5.88,32,18.4,81.6,26.12,135
orange_pi_A,2025-06-25T11:11:46Z,-90.8,-14.4,10.2,23.5,76.5,2095.2,55.1,1.7,4,42.5,57.5,2.3,6.26,32,19.6,80.4,25.74,189
orange_pi_A,2025-06-25T11:12:16Z,-91.9,-6,19.7,45.8,54.2,2180.4,45.4,2.62,4,65.5,34.5,1.38,8.6,32,26.9,73.1,23.4,196
orange_pi_A,2025-06-25T11:12:46Z,-95.3,-10.6,6.9,46.8,53.2,1192.5,68.8,1.52,4,38,62,2.48,11.55,32,36.1,63.9,20.45,147
orange_pi_A,2025-06-25T11:13:16Z,-87.1,-11.6,13.5,52.1,47.9,1630.2,70.7,1.23,4,30.8,69.2,2.77,14.23,32,44.5,55.5,17.77,186
orange_pi_A,2025-06-25T11:13:46Z,-110.2,-12.5,21.4,27.9,72.1,2389.4,54.3,2.19,4,54.8,45.2,1.81,6.1,32,19.1,80.9,25.9,186
orange_pi_A,2025-06-25T11:14:16Z,-105.7,-8.7,-2.1,70.8,29.2,1768.9,78.8,1.27,4,31.8,68.2,2.73,9.79,32,30.6,69.4,22.21,197
orange_pi_A,2025-06-25T11:14:46Z,-100.3,-13,-1.7,46,54,1947.7,53.4,2.77,4,69.2,30.8,1.23,11.54,32,36.1,63.9,20.46,117
orange_pi_A,2025-06-25T11:15:16Z,-87.8,-12.6,-3.1,46.1,53.9,2250.9,77.1,2.31,4,57.8,42.2,1.69,5.97,32,18.7,81.3,26.03,102
orange_pi_A,2025-06-25T11:15:46Z,-110.5,-11.5,23.1,28,72,1263.4,73.7,1.62,4,40.5,59.5,2.38,14.9,32,46.6,53.4,17.1,185
orange_pi_A,2025-06-25T11:16:16Z,-112.8,-8.4,16.8,51,49,1965.7,57.8,2.76,4,69,31,1.24,9.36,32,29.2,70.8,22.64,104
orange_pi_A,2025-06-25T11:16:46Z,-104.9,-12.9,-2.2,12.3,87.7,1628.5,74.5,2.82,4,70.5,29.5,1.18,13.05,32,40.8,59.2,18.95,127
orange_pi_A,2025-06-25T11:17:16Z,-113.6,-11.8,12.3,36.8,63.2,1001.3,48.5,2.31,4,57.8,42.2,1.69,11.2,32,35,65,20.8,128
orange_pi_A,2025-06-25T11:17:46Z,-87.6,-8.4,10.2,51.7,48.3,1674.2,51.3,2.79,4,69.8,30.2,1.21,7.96,32,24.9,75.1,24.04,196
orange_pi_A,2025-06-25T11:18:16Z,-88.9,-13,0.6,74.6,25.4,2044.1,73.7,1.33,4,33.2,66.8,2.67,11.27,32,35.2,64.8,20.73,130
orange_pi_A,2025-06-25T11:18:46Z,-96.1,-13.2,9.1,32.4,67.6,2035.8,47.9,1.51,4,37.8,62.2,2.49,5.77,32,18,82,26.23,168
orange_pi_A,2025-06-25T11:19:16Z,-105.8,-9,-2.2,87.6,12.4,1813.2,61.5,2.22,4,55.5,44.5,1.78,7.19,32,22.5,77.5,24.81,175
orange_pi_A,2025-06-25T11:19:46Z,-110,-11.9,4,76.5,23.5,1805.4,58.4,1.48,4,37,63,2.52,10,32,31.2,68.8,22,195
orange_pi_A,2025-06-25T11:20:16Z,-101.5,-11.6,16.7,86.7,13.3,1117.5,62.3,1.96,4,49,51,2.04,9.38,32,29.3,70.7,22.62,164
orange_pi_A,2025-06-25T11:20:46Z,-99.2,-10.6,10.8,11.2,88.8,2357.4,63.9,2.54,4,63.5,36.5,1.46,6.57,32,20.5,79.5,25.43,132
orange_pi_A,2025-06-25T11:21:16Z,-113.6,-7.1,1.6,17.6,82.4,2114.1,73.3,1.51,4,37.8,62.2,2.49,14.86,32,46.4,53.6,17.14,136
orange_pi_A,2025-06-25T11:21:46Z,-107.4,-7.1,3.3,33.2,66.8,1303.2,66,1.89,4,47.2,52.8,2.11,14.29,32,44.7,55.3,17.71,180
orange_pi_A,2025-06-25T11:22:16Z,-105.4,-7.2,8.8,37.7,62.3,1777.2,65.3,1.67,4,41.8,58.2,2.33,6.62,32,20.7,79.3,25.38,182
orange_pi_A,2025-06-25T11:22:46Z,-111.7,-7.8,-1.6,30.8,69.2,2135.6,40.4,1.35,4,33.8,66.2,2.65,5.11,32,16,84,26.89,140
orange_pi_A,2025-06-25T11:23:16Z,-87.8,-10.5,4.2,70.8,29.2,2220.3,73.2,2.05,4,51.2,48.8,1.95,9.09,32,28.4,71.6,22.91,138
orange_pi_A,2025-06-25T11:23:46Z,-90.3,-13.5,12.2,23.4,76.6,1484,56.4,1.12,4,28,72,2.88,9.78,32,30.6,69.4,22.22,199
orange_pi_A,2025-06-25T11:24:16Z,-105.2,-5.8,0,50.7,49.3,2065.3,66.3,1.64,4,41,59,2.36,6.33,32,19.8,80.2,25.67,195
orange_pi_A,2025-06-25T11:24:46Z,-92.1,-6.9,-0.9,69.9,30.1,1517.9,47.9,1.9,4,47.5,52.5,2.1,11.45,32,35.8,64.2,20.55,137
orange_pi_A,2025-06-25T11:25:16Z,-111.5,-8.5,1.7,36.3,63.7,2206.9,48.2,2.41,4,60.2,39.8,1.59,9.2,32,28.7,71.3,22.8,115
orange_pi_A,2025-06-25T11:25:46Z,-94.1,-14.7,6.5,11.1,88.9,1078.8,80,1.6,4,40,60,2.4,9.43,32,29.5,70.5,22.57,142
orange_pi_A,2025-06-25T11:26:16Z,-109.5,-8.4,0.1,65.4,34.6,1708.5,53,2.55,4,63.7,36.3,1.45,7.61,32,23.8,76.2,24.39,170
orange_pi_A,2025-06-25T11:26:46Z,-111.8,-6.6,0.4,20.8,79.2,1912,57.5,2.95,4,73.8,26.2,1.05,13.86,32,43.3,56.7,18.14,122
orange_pi_A,2025-06-25T11:27:16Z,-100.9,-12.7,14.2,31,69,1630.8,43.9,1.29,4,32.2,67.8,2.71,7.47,32,23.3,76.7,24.53,195
orange_pi_A,2025-06-25T11:27:46Z,-86.3,-6.1,24.3,81.9,18.1,1605.8,54.3,2.89,4,72.2,27.8,1.11,12.46,32,38.9,61.1,19.54,106
orange_pi_A,2025-06-25T11:28:16Z,-113.9,-11,7.9,56,44,2130.2,70.6,2.37,4,59.2,40.8,1.63,10.13,32,31.7,68.3,21.87,166
orange_pi_A,2025-06-25T11:28:46Z,-95.3,-12.7,17.5,77.9,22.1,2005.3,73,2.4,4,60,40,1.6,10.24,32,32,68,21.76,178
orange_pi_A,2025-06-25T11:29:16Z,-101.1,-9.7,7,58.7,41.3,1586.3,41.9,2.62,4,65.5,34.5,1.38,12.21,32,38.2,61.8,19.79,126
orange_pi_A,2025-06-25T11:29:46Z,-111.1,-14.4,14,64.2,35.8,1329.9,42.3,2.84,4,71,29,1.16,5.26,32,16.4,83.6,26.74,130
orange_pi_A,2025-06-25T11:30:16Z,-90,-12.2,4.5,51.8,48.2,2264.1,65.4,2.24,4,56,44,1.76,7.05,32,22,78,24.95,123
orange_pi_A,2025-06-25T11:30:46Z,-92.6,-5.6,19.4,89.1,10.9,1534.2,64.7,1.82,4,45.5,54.5,2.18,7.24,32,22.6,77.4,24.76,135
orange_pi_A,2025-06-25T11:31:16Z,-94.6,-7.8,-0.2,78.5,21.5,1908.5,78.9,2.71,4,67.8,32.2,1.29,11.05,32,34.5,65.5,20.95,192
orange_pi_A,2025-06-25T11:31:46Z,-91.4,-8.2,3.7,49.5,50.5,2361.1,54.8,1.44,4,36,64,2.56,14.67,32,45.8,54.2,17.33,164
orange_pi_A,2025-06-25T11:32:16Z,-94.5,-5.4,10.6,46.3,53.7,1527.6,59.3,2.37,4,59.2,40.8,1.63,11.64,32,36.4,63.6,20.36,100
orange_pi_A,2025-06-25T11:32:46Z,-100.8,-11.4,14.8,59.7,40.3,1088.3,51.9,2.74,4,68.5,31.5,1.26,8.37,32,26.2,73.8,23.63,136
orange_pi_A,2025-06-25T11:33:16Z,-99.8,-12.9,7.1,69.1,30.9,1571.1,73.6,2.77,4,69.2,30.8,1.23,14.13,32,44.2,55.8,17.87,185
